blk	cat	idx	entry_off	flag	text_off	seg_size	참조여부	cond1_ptr	cond1_raw	탑승자	cond2_ptr	cond2_raw	cond2_items	그룹키	분류	JP본문	KR본문
363	6	8	0x0990	0x8000	0x3B6B	30	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat6/f0x8000/c2-0xFFFF	A	！当たったのか？‖7c‖・大丈夫だよ[7d]！\n今の[7e]なら！‖78‖	！맞은　건가？‖7c‖・괜찮아\n[7d]！　지금의\n[7e]라면！‖78‖
363	6	9	0x0998	0x8000	0x3B89	39	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat6/f0x8000/c2-0xFFFF	A	！来るぞメルア！‖7c‖・オルゴンクラウド全開、\n攻撃を中和します！‖78‖	！온다　멜루아！‖7c‖・오르곤\n클라우드　전개，　공격을\n중화합니다！‖78‖
363	6	10	0x09A0	0x8000	0x3BB0	32	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat6/f0x8000/c2-0xFFFF	A	！当たったのか？‖7c‖・大丈夫です[7d]さん！\n今の[7e]なら！‖78‖	！맞은　건가？‖7c‖・괜찮아요\n[7d]　씨！　지금의\n[7e]라면！‖78‖
363	7	0	0x09A8	0x0000	0x3BD0	49	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat7/f0x0000/c2-0x0BF8	A	！くそっ、\n全部使いきっちまったのか！？‖7c‖・このままじゃ\n攻撃できないわ、何とかしないと！‖78‖	！젠장，　전부\n다　써버린　건가！？‖7c‖・이대로는　공격\n못　해，　어떻게든　해야\n해！‖78‖
363	7	1	0x09B0	0x0000	0x3C01	49	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat7/f0x0000/c2-0x0BF8	A	！くそっ、\n全部使いきっちまったのか！？‖7c‖・このままじゃ\n攻撃できないよ、何とかしないと！‖78‖	！젠장，　전부\n다　써버린　건가！？‖7c‖・이대로는　공격\n못　해，　어떻게든　해야\n해！‖78‖
363	7	2	0x09B8	0x0000	0x3C32	50	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat7/f0x0000/c2-0x0BF8	A	！くそっ、\n全部使いきっちまったのか！？‖7c‖・このままじゃ\n攻撃できないです、何とかしないと！‖78‖	！젠장，　전부\n다　써버린　건가！？‖7c‖・이대로는　공격\n못　해요，　어떻게든　해야\n해요！‖78‖
363	8	0	0x09C0	0x0000	0x3C64	36	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat8/f0x0000/c2-0x0BF8	A	・ダメだわ、ここからじゃ・・・‖7c‖！くそっ・・・\nどうしようもないのか！‖78‖	・안　되겠어，\n여기서는・・・‖7c‖！젠장・・・　어쩔\n도리가　없나！‖78‖
363	8	1	0x09C8	0x0000	0x3C88	36	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat8/f0x0000/c2-0x0BF8	A	・ダメだよ、ここからじゃ・・・‖7c‖！くそっ・・・\nどうしようもないのか！‖78‖	・안　되겠어，\n여기서는・・・‖7c‖！젠장・・・　어쩔\n도리가　없나！‖78‖
363	8	2	0x09D0	0x0000	0x3CAC	36	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat8/f0x0000/c2-0x0BF8	A	・ダメです、ここからじゃ・・・‖7c‖！くそっ・・・\nどうしようもないのか！‖78‖	・안　되겠어요，\n여기서는・・・‖7c‖！젠장・・・　어쩔\n도리가　없나！‖78‖
363	9	2	0x09E8	0x0000	0x3CE8	20	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat9/f0x0000/c2-0x0BF8	A	！カティアっ！‖7c‖・ええ、わかってるわ！‖78‖	！카티아！‖7c‖・응，　알고\n있어！‖78‖
363	9	3	0x09F0	0x0000	0x3CFC	18	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat9/f0x0000/c2-0x0BF8	A	・[7d]、私達も！‖7c‖！ああ、行くぞ！‖78‖	・[7d]，\n우리도！‖7c‖！그래，　간다！‖78‖
363	9	4	0x09F8	0x0000	0x3D0E	18	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat9/f0x0000/c2-0x0BF8	A	！後は任せてくれ！‖7c‖・行くわ！‖78‖	！나머지는\n맡겨줘！‖7c‖・간다！‖78‖
363	9	5	0x0A00	0x0000	0x3D20	19	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat9/f0x0000/c2-0x0BF8	A	！テニアっ！‖7c‖・うん、わかってる！‖78‖	！테니아！‖7c‖・응，　알고\n있어！‖78‖
363	9	6	0x0A08	0x0000	0x3D33	20	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat9/f0x0000/c2-0x0BF8	A	・[7d]、アタシ達も！‖7c‖！ああ、行くぞ！‖78‖	・[7d]，\n우리도！‖7c‖！그래，　간다！‖78‖
363	9	7	0x0A10	0x0000	0x3D47	20	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat9/f0x0000/c2-0x0BF8	A	！後は任せてくれ！‖7c‖・行くよーっ！‖78‖	！나머지는\n맡겨줘！‖7c‖・간다아！‖78‖
363	9	8	0x0A18	0x0000	0x3D5B	19	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat9/f0x0000/c2-0x0BF8	A	！メルアっ！‖7c‖・はい、わかってます！‖78‖	！멜루아！‖7c‖・네，　알고\n있어요！‖78‖
363	9	9	0x0A20	0x0000	0x3D6E	20	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat9/f0x0000/c2-0x0BF8	A	・[7d]さん、私達も！‖7c‖！ああ、行くぞ！‖78‖	・[7d]\n씨，　우리도！‖7c‖！그래，　간다！‖78‖
363	9	10	0x0A28	0x0000	0x3D82	19	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat9/f0x0000/c2-0x0BF8	A	！後は任せてくれ！‖7c‖・行きます！‖78‖	！나머지는\n맡겨줘！‖7c‖・갑니다！‖78‖
363	9	11	0x0A30	0x0020	0x3D95	28	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CA8	02 00 25 00 26 00	['0x0025', '0x0026']	cat9/f0x0020/c2-0x0CA8	A	！体勢が崩れた！\nキラの後に続く！‖7c‖・ええ！‖78‖	！자세가\n무너졌다！　키라　뒤를\n따른다！‖7c‖・응！‖78‖
363	9	12	0x0A38	0x0020	0x3DB1	28	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CA8	02 00 25 00 26 00	['0x0025', '0x0026']	cat9/f0x0020/c2-0x0CA8	A	！体勢が崩れた！\nキラの後に続く！‖7c‖・うん！‖78‖	！자세가\n무너졌다！　키라　뒤를\n따른다！‖7c‖・응！‖78‖
363	9	13	0x0A40	0x0020	0x3DCD	28	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CA8	02 00 25 00 26 00	['0x0025', '0x0026']	cat9/f0x0020/c2-0x0CA8	A	！体勢が崩れた！\nキラの後に続く！‖7c‖・はい！‖78‖	！자세가\n무너졌다！　키라　뒤를\n따른다！‖7c‖・네！‖78‖
363	9	14	0x0A48	0x0020	0x3DE9	44	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CAE	03 00 ad 00 ae 00 b6 00	['0x00AD', '0x00AE', '0x00B6']	cat9/f0x0020/c2-0x0CAE	A	！テッカマンの動きに\n気を取られてると・・・‖7c‖・こっちからも攻撃が\n来るわよ！‖78‖	！테카맨의\n움직임에　정신　팔려\n있으면・・・‖7c‖・이쪽에서도\n공격이　날아온다！‖78‖
363	9	15	0x0A50	0x0020	0x3E15	46	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CAE	03 00 ad 00 ae 00 b6 00	['0x00AD', '0x00AE', '0x00B6']	cat9/f0x0020/c2-0x0CAE	A	！テッカマンの動きに\n気を取られてると・・・‖7c‖・こっちからも攻撃が\n来るんだから！‖78‖	！테카맨의\n움직임에　정신　팔려\n있으면・・・‖7c‖・이쪽에서도\n공격이　날아온다니까！‖78‖
363	9	16	0x0A58	0x0020	0x3E43	44	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CAE	03 00 ad 00 ae 00 b6 00	['0x00AD', '0x00AE', '0x00B6']	cat9/f0x0020/c2-0x0CAE	A	！テッカマンの動きに\n気を取られてると・・・‖7c‖・こっちからも攻撃が\n来ますよ！‖78‖	！테카맨의\n움직임에　정신　팔려\n있으면・・・‖7c‖・이쪽에서도\n공격이　날아와요！‖78‖
363	9	17	0x0A60	0x0020	0x3E6F	35	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CB6	01 00 8b 00	['0x008B']	cat9/f0x0020/c2-0x0CB6	A	！ここにいるのは\nエステだけじゃないっ！‖7c‖・次は私達の番よ！‖78‖	！여기　있는　건\n에스테뿐만이　아니야！‖7c‖・다음은　우리\n차례야！‖78‖
363	9	18	0x0A68	0x0020	0x3E92	38	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CB6	01 00 8b 00	['0x008B']	cat9/f0x0020/c2-0x0CB6	A	！ここにいるのは\nエステだけじゃないっ！‖7c‖・次はアタシ達の番だよ！‖78‖	！여기　있는　건\n에스테뿐만이　아니야！‖7c‖・다음은　우리\n차례야！‖78‖
363	9	19	0x0A70	0x0020	0x3EB8	36	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CB6	01 00 8b 00	['0x008B']	cat9/f0x0020/c2-0x0CB6	A	！ここにいるのは\nエステだけじゃないっ！‖7c‖・次は私達の番です！‖78‖	！여기　있는　건\n에스테뿐만이　아니야！‖7c‖・다음은　우리\n차례예요！‖78‖
363	9	20	0x0A78	0x0020	0x3EDC	41	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CBA	01 00 6a 00	['0x006A']	cat9/f0x0020/c2-0x0CBA	A	！ブレンの動き、\n利用させてもらう！‖7c‖・照準完了！　今よ、\n[7d]！‖78‖	！브레인의\n움직임，　이용하게\n해주마！‖7c‖・조준　완료！\n지금이야，　[7d]！‖78‖
363	9	21	0x0A80	0x0020	0x3F05	42	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CBA	01 00 6a 00	['0x006A']	cat9/f0x0020/c2-0x0CBA	A	！ブレンの動き、\n利用させてもらう！‖7c‖・照準完了！　今だよ、\n[7d]！‖78‖	！브레인의\n움직임，　이용하게\n해주마！‖7c‖・조준　완료！\n지금이야，　[7d]！‖78‖
363	9	22	0x0A88	0x0020	0x3F2F	44	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CBA	01 00 6a 00	['0x006A']	cat9/f0x0020/c2-0x0CBA	A	！ブレンの動き、\n利用させてもらう！‖7c‖・照準完了！　今です、\n[7d]さん！‖78‖	！브레인의\n움직임，　이용하게\n해주마！‖7c‖・조준　완료！\n지금이에요，　[7d]\n씨！‖78‖
363	9	23	0x0A90	0x0020	0x3F5B	36	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CBE	03 00 00 00 01 00 02 00	['0x0000', '0x0001', '0x0002']	cat9/f0x0020/c2-0x0CBE	A	・援護するわ、ドモンさん！‖7c‖！同じ箇所を叩く、\n行くぞ！‖78‖	・원호할게，\n도몬　씨！‖7c‖！같은　곳을\n친다，　간다！‖78‖
363	9	24	0x0A98	0x0020	0x3F7F	34	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CBE	03 00 00 00 01 00 02 00	['0x0000', '0x0001', '0x0002']	cat9/f0x0020/c2-0x0CBE	A	・援護するよ、ドモン！‖7c‖！同じ箇所を叩く、\n行くぞ！‖78‖	・원호할게，\n도몬！‖7c‖！같은　곳을\n친다，　간다！‖78‖
363	9	25	0x0AA0	0x0020	0x3FA1	36	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CBE	03 00 00 00 01 00 02 00	['0x0000', '0x0001', '0x0002']	cat9/f0x0020/c2-0x0CBE	A	・援護します、ドモンさん！‖7c‖！同じ箇所を叩く、\n行くぞ！‖78‖	・원호합니다，\n도몬　씨！‖7c‖！같은　곳을\n친다，　간다！‖78‖
363	9	26	0x0AA8	0x0020	0x3FC5	35	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CC6	01 00 53 00	['0x0053']	cat9/f0x0020/c2-0x0CC6	A	・後は任せて、エイジさん！‖7c‖！この隙を突くんだ、カティア！‖78‖	・나머진　맡겨，\n에이지　씨！‖7c‖！이　틈을\n찌르는　거다，　카티아！‖78‖
363	9	27	0x0AB0	0x0020	0x3FE8	34	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CC6	01 00 53 00	['0x0053']	cat9/f0x0020/c2-0x0CC6	A	・後は任せてよ、エイジ！‖7c‖！この隙を突くんだ、テニア！‖78‖	・나머진　맡겨，\n에이지！‖7c‖！이　틈을\n찌르는　거다，　테니아！‖78‖
363	9	28	0x0AB8	0x0020	0x400A	38	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CC6	01 00 53 00	['0x0053']	cat9/f0x0020/c2-0x0CC6	A	・後は任せてください、エイジさん！‖7c‖！この隙を突くんだ、メルア！‖78‖	・나머진\n맡겨주세요，　에이지　씨！‖7c‖！이　틈을\n찌르는　거다，　멜루아！‖78‖
363	9	29	0x0AC0	0x0040	0x4030	34	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CCA	02 00 0b 01 0c 01	['0x010B', '0x010C']	cat9/f0x0040/c2-0x0CCA	A	・[7d]、\nダンクーガに続くわ！‖7c‖！了解・・・\nこれでとどめだ！‖78‖	・[7d]，\n단쿠가에　이어서　간다！‖7c‖！알겠어・・・\n이걸로　끝장이다！‖78‖
363	9	30	0x0AC8	0x0040	0x4052	34	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CCA	02 00 0b 01 0c 01	['0x010B', '0x010C']	cat9/f0x0040/c2-0x0CCA	A	・[7d]、\nダンクーガに続くよ！‖7c‖！了解・・・\nこれでとどめだ！‖78‖	・[7d]，\n단쿠가에　이어서　간다！‖7c‖！알겠어・・・\n이걸로　끝장이다！‖78‖
363	9	31	0x0AD0	0x0040	0x4074	37	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CCA	02 00 0b 01 0c 01	['0x010B', '0x010C']	cat9/f0x0040/c2-0x0CCA	A	・[7d]さん、\nダンクーガに続きます！‖7c‖！了解・・・\nこれでとどめだ！‖78‖	・[7d]\n씨，　단쿠가에　이어서\n갑니다！‖7c‖！알겠어・・・\n이걸로　끝장이다！‖78‖
363	9	32	0x0AD8	0x0020	0x4099	21	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CD0	01 00 c9 00	['0x00C9']	cat9/f0x0020/c2-0x0CD0	A	！相良、支援する！‖7c‖・行くわよ！‖78‖	！사가라，\n지원한다！‖7c‖・간다！‖78‖
363	9	33	0x0AE0	0x0020	0x40AE	22	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CD0	01 00 c9 00	['0x00C9']	cat9/f0x0020/c2-0x0CD0	A	！相良、支援する！‖7c‖・行くよーっ！‖78‖	！사가라，\n지원한다！‖7c‖・간다아！‖78‖
363	9	34	0x0AE8	0x0020	0x40C4	21	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CD0	01 00 c9 00	['0x00C9']	cat9/f0x0020/c2-0x0CD0	A	！相良、支援する！‖7c‖・行きます！‖78‖	！사가라，\n지원한다！‖7c‖・갑니다！‖78‖
363	9	35	0x0AF0	0x0020	0x40D9	46	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CD4	01 00 dd 00	['0x00DD']	cat9/f0x0020/c2-0x0CD4	A	・ターゲット、\n攻撃範囲内で捕捉したわ！‖7c‖！甲児の次は\n俺達だ、行くぞ！‖78‖	・타겟，　공격\n범위　안에서　포착했어！‖7c‖！코우지　다음은\n우리다，　간다！‖78‖
363	9	36	0x0AF8	0x0020	0x4107	46	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CD4	01 00 dd 00	['0x00DD']	cat9/f0x0020/c2-0x0CD4	A	・ターゲット、\n攻撃範囲内で捕捉したよ！‖7c‖！甲児の次は\n俺達だ、行くぞ！‖78‖	・타겟，　공격\n범위　안에서　포착했어！‖7c‖！코우지　다음은\n우리다，　간다！‖78‖
363	9	37	0x0B00	0x0020	0x4135	47	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CD4	01 00 dd 00	['0x00DD']	cat9/f0x0020/c2-0x0CD4	A	・ターゲット、\n攻撃範囲内で捕捉しました！‖7c‖！甲児の次は\n俺達だ、行くぞ！‖78‖	・타겟，　공격\n범위　안에서　포착했어요！‖7c‖！코우지　다음은\n우리다，　간다！‖78‖
363	9	38	0x0B08	0x0020	0x4164	33	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CD8	01 00 de 00	['0x00DE']	cat9/f0x0020/c2-0x0CD8	A	！援護します、鉄也さん！‖7c‖・この距離なら、やれるわ！‖78‖	！원호합니다，\n테츠야　씨！‖7c‖・이　거리라면，\n할　수　있어！‖78‖
363	9	39	0x0B10	0x0020	0x4185	31	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CD8	01 00 de 00	['0x00DE']	cat9/f0x0020/c2-0x0CD8	A	！援護します、鉄也さん！‖7c‖・この距離、もらった！‖78‖	！원호합니다，\n테츠야　씨！‖7c‖・이　거리，\n잡았다！‖78‖
363	9	40	0x0B18	0x0020	0x41A4	33	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CD8	01 00 de 00	['0x00DE']	cat9/f0x0020/c2-0x0CD8	A	！援護します、鉄也さん！‖7c‖・この距離なら、やれます！‖78‖	！원호합니다，\n테츠야　씨！‖7c‖・이　거리라면，\n할　수　있어요！‖78‖
363	9	41	0x0B20	0x0020	0x41C5	35	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CDC	01 00 14 01	['0x0114']	cat9/f0x0020/c2-0x0CDC	A	・マサトさん、\n後は私達に任せて！‖7c‖！もう一発！　くらえ！‖78‖	・마사토　씨，\n나머진　우리에게　맡겨！‖7c‖！한　방　더！\n받아라！‖78‖
363	9	42	0x0B28	0x0020	0x41E8	36	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CDC	01 00 14 01	['0x0114']	cat9/f0x0020/c2-0x0CDC	A	・マサト、\n後はアタシ達に任せてよ！‖7c‖！もう一発！　くらえ！‖78‖	・마사토，\n나머진　우리에게　맡겨！‖7c‖！한　방　더！\n받아라！‖78‖
363	9	43	0x0B30	0x0020	0x420C	39	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CDC	01 00 14 01	['0x0114']	cat9/f0x0020/c2-0x0CDC	A	・マサトさん、\n後は私達に任せてください！‖7c‖！もう一発！　くらえ！‖78‖	・마사토　씨，\n나머진　우리에게\n맡겨주세요！‖7c‖！한　방　더！\n받아라！‖78‖
363	9	44	0x0B38	0x0040	0x4233	34	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CE0	01 00 02 01	['0x0102']	cat9/f0x0040/c2-0x0CE0	A	！カティア！\nコン・バトラーの動きに合わせろ！‖7c‖・了解！‖78‖	！카티아！\n컴・배틀러의　움직임에\n맞춰라！‖7c‖・알겠습니다！‖78‖
363	9	45	0x0B40	0x0040	0x4255	34	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CE0	01 00 02 01	['0x0102']	cat9/f0x0040/c2-0x0CE0	A	！テニア！\nコン・バトラーの動きに合わせろ！‖7c‖・ＯＫ！‖78‖	！테니아！\n컴・배틀러의　움직임에\n맞춰라！‖7c‖・ＯＫ！‖78‖
363	9	46	0x0B48	0x0040	0x4277	35	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CE0	01 00 02 01	['0x0102']	cat9/f0x0040/c2-0x0CE0	A	！メルア！\nコン・バトラーの動きに合わせろ！‖7c‖・了解です！‖78‖	！멜루아！\n컴・배틀러의　움직임에\n맞춰라！‖7c‖・알겠습니다！‖78‖
363	9	47	0x0B50	0x0040	0x429A	25	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CE4	01 00 03 01	['0x0103']	cat9/f0x0040/c2-0x0CE4	A	！ボルテスだけで\n終わりじゃない！‖7c‖・行くわ！‖78‖	！볼테스만으로\n끝이　아니다！‖7c‖・간다！‖78‖
363	9	48	0x0B58	0x0040	0x42B3	25	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CE4	01 00 03 01	['0x0103']	cat9/f0x0040/c2-0x0CE4	A	！ボルテスだけで\n終わりじゃない！‖7c‖・行くよ！‖78‖	！볼테스만으로\n끝이　아니다！‖7c‖・간다！‖78‖
363	9	49	0x0B60	0x0040	0x42CC	26	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CE4	01 00 03 01	['0x0103']	cat9/f0x0040/c2-0x0CE4	A	！ボルテスだけで\n終わりじゃない！‖7c‖・行きます！‖78‖	！볼테스만으로\n끝이　아니다！‖7c‖・갑니다！‖78‖
363	9	50	0x0B68	0x0020	0x42E6	34	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CE8	02 00 34 00 35 00	['0x0034', '0x0035']	cat9/f0x0020/c2-0x0CE8	A	・アスランさんの\n影から攻撃するわ！‖7c‖！敵の死角からなら！‖78‖	・아스란　씨의\n그림자에서　공격한다！‖7c‖！적의\n사각에서라면！‖78‖
363	9	51	0x0B70	0x0020	0x4308	32	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CE8	02 00 34 00 35 00	['0x0034', '0x0035']	cat9/f0x0020/c2-0x0CE8	A	・アスランの\n影から攻撃するよ！‖7c‖！敵の死角からなら！‖78‖	・아스란의\n그림자에서　공격한다！‖7c‖！적의\n사각에서라면！‖78‖
363	9	52	0x0B78	0x0020	0x4328	34	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CE8	02 00 34 00 35 00	['0x0034', '0x0035']	cat9/f0x0020/c2-0x0CE8	A	・アスランさんの\n影から攻撃します！‖7c‖！敵の死角からなら！‖78‖	・아스란　씨의\n그림자에서　공격합니다！‖7c‖！적의\n사각에서라면！‖78‖
363	9	53	0x0B80	0x0020	0x434A	28	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CEE	01 00 6b 00	['0x006B']	cat9/f0x0020/c2-0x0CEE	A	・ヒメさんに続くわよ！‖7c‖！ああ、カティアまかせた！‖78‖	・히메　씨에\n이어서　간다！‖7c‖！그래，　카티아\n맡긴다！‖78‖
363	9	54	0x0B88	0x0020	0x4366	25	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CEE	01 00 6b 00	['0x006B']	cat9/f0x0020/c2-0x0CEE	A	・ヒメに続くよ！‖7c‖！ああ、テニアまかせた！‖78‖	・히메에　이어서\n간다！‖7c‖！그래，　테니아\n맡긴다！‖78‖
363	9	55	0x0B90	0x0020	0x437F	27	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CEE	01 00 6b 00	['0x006B']	cat9/f0x0020/c2-0x0CEE	A	・ヒメさんに続きます！‖7c‖！ああ、メルアまかせた！‖78‖	・히메　씨에\n이어서　갑니다！‖7c‖！그래，　멜루아\n맡긴다！‖78‖
363	9	56	0x0B98	0x0020	0x439A	38	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CF2	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0CF2	A	・[7d]、\n敵がボン太くんに油断している隙に！‖7c‖！ああ、チャンスだ！‖78‖	・[7d]，\n적이　본타군에　방심한\n틈에！‖7c‖！그래，\n기회다！‖78‖
363	9	57	0x0BA0	0x0020	0x43C0	56	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CF2	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0CF2	A	・[7d]、\nボン太くんがふもふも言ってて\n可愛いわよ！‖7c‖！カティア！\n今はそれどころじゃない、\n行くぞ！‖78‖	・[7d]，\n본타군이　후모후모거려서\n귀여워！‖7c‖！카티아！\n지금은　그럴　때가　아니다，\n간다！‖78‖
363	9	58	0x0BA8	0x0020	0x43F8	40	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CF2	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0CF2	A	・ボン太くん、可愛いわ！‖7c‖！カティア・・・\n中身は相良だぞ・・・‖78‖	・본타군，\n귀여워！‖7c‖！카티아・・・　안에\n탄　건　사가라다・・・‖78‖
363	9	59	0x0BB0	0x0020	0x4420	46	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0CF2	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0CF2	A	・敵もボン太くんの\n愛くるしい仕草で隙だらけだわ！‖7c‖！お前もだ！　カティア！‖78‖	・적도　본타군의\n사랑스러운　몸짓에\n빈틈투성이야！‖7c‖！너도다！\n카티아！‖78‖
363	9	60	0x0BB8	0x0020	0x444E	35	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CF2	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0CF2	A	・[7d]、\n敵がボン太くんに油断してるよ！‖7c‖！ああ、チャンスだ！‖78‖	・[7d]，\n적이　본타군에　방심하고\n있어！‖7c‖！그래，\n기회다！‖78‖
363	9	61	0x0BC0	0x0020	0x4471	55	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CF2	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0CF2	A	・[7d]、\nボン太くんがふもふも言ってて\n可愛いよ！‖7c‖！テニア！\n今はそれどころじゃない、\n行くぞ！‖78‖	・[7d]，\n본타군이　후모후모거려서\n귀여워！‖7c‖！테니아！\n지금은　그럴　때가　아니다，\n간다！‖78‖
363	9	62	0x0BC8	0x0020	0x44A8	40	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CF2	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0CF2	A	・ボン太くん、可愛いよ！‖7c‖！テニア・・・\n中身は相良だぞ・・・‖78‖	・본타군，\n귀여워！‖7c‖！테니아・・・　안에\n탄　건　사가라다・・・‖78‖
363	9	63	0x0BD0	0x0020	0x44D0	46	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0CF2	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0CF2	A	・敵もボン太くんの\n愛くるしい仕草で隙だらけだよ！‖7c‖！お前もだ！　テニア！‖78‖	・적도　본타군의\n사랑스러운　몸짓에\n빈틈투성이야！‖7c‖！너도다！\n테니아！‖78‖
363	9	64	0x0BD8	0x0020	0x44FE	38	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0CF2	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0CF2	A	・[7d]さん、\n敵がボン太くんに油断しています！‖7c‖！ああ、チャンスだ！‖78‖	・[7d]\n씨，　적이　본타군에\n방심하고　있어요！‖7c‖！그래，\n기회다！‖78‖
