blk	cat	idx	entry_off	flag	text_off	seg_size	참조여부	cond1_ptr	cond1_raw	탑승자	cond2_ptr	cond2_raw	cond2_items	그룹키	분류	JP본문	KR본문
364	9	9	0x0960	0x0000	0x3B1F	25	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat9/f0x0000/c2-0x0B38	A	・[7d]さん、私達も！‖7c‖！ええ、続けて行くわよ！‖78‖	・[7d]\n씨，　우리도！‖7c‖！그래，　계속\n간다！‖78‖
364	9	10	0x0968	0x0000	0x3B38	19	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat9/f0x0000/c2-0x0B38	A	！後は任せなさい！‖7c‖・行きます！‖78‖	！나머지는\n맡겨라！‖7c‖・갑니다！‖78‖
364	9	11	0x0970	0x0020	0x3B4B	28	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BDA	02 00 25 00 26 00	['0x0025', '0x0026']	cat9/f0x0020/c2-0x0BDA	A	！体勢が崩れた！\nキラの後に続く！‖7c‖・ええ！‖78‖	！자세가\n무너졌다！　키라　뒤를\n따른다！‖7c‖・응！‖78‖
364	9	12	0x0978	0x0020	0x3B67	28	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BDA	02 00 25 00 26 00	['0x0025', '0x0026']	cat9/f0x0020/c2-0x0BDA	A	！体勢が崩れた！\nキラの後に続く！‖7c‖・うん！‖78‖	！자세가\n무너졌다！　키라　뒤를\n따른다！‖7c‖・응！‖78‖
364	9	13	0x0980	0x0020	0x3B83	28	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BDA	02 00 25 00 26 00	['0x0025', '0x0026']	cat9/f0x0020/c2-0x0BDA	A	！体勢が崩れた！\nキラの後に続く！‖7c‖・はい！‖78‖	！자세가\n무너졌다！　키라　뒤를\n따른다！‖7c‖・네！‖78‖
364	9	14	0x0988	0x0020	0x3B9F	44	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BE0	03 00 ad 00 ae 00 b6 00	['0x00AD', '0x00AE', '0x00B6']	cat9/f0x0020/c2-0x0BE0	A	！テッカマンの動きに\n気を取られてると・・・‖7c‖・こっちからも攻撃が\n来るわよ！‖78‖	！테카맨의\n움직임에　정신　팔려\n있으면・・・‖7c‖・이쪽에서도\n공격이　날아온다！‖78‖
364	9	15	0x0990	0x0020	0x3BCB	46	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BE0	03 00 ad 00 ae 00 b6 00	['0x00AD', '0x00AE', '0x00B6']	cat9/f0x0020/c2-0x0BE0	A	！テッカマンの動きに\n気を取られてると・・・‖7c‖・こっちからも攻撃が\n来るんだから！‖78‖	！테카맨의\n움직임에　정신　팔려\n있으면・・・‖7c‖・이쪽에서도\n공격이　날아온다니까！‖78‖
364	9	16	0x0998	0x0020	0x3BF9	44	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BE0	03 00 ad 00 ae 00 b6 00	['0x00AD', '0x00AE', '0x00B6']	cat9/f0x0020/c2-0x0BE0	A	！テッカマンの動きに\n気を取られてると・・・‖7c‖・こっちからも攻撃が\n来ますよ！‖78‖	！테카맨의\n움직임에　정신　팔려\n있으면・・・‖7c‖・이쪽에서도\n공격이　날아와요！‖78‖
364	9	17	0x09A0	0x0020	0x3C25	35	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BE8	01 00 8b 00	['0x008B']	cat9/f0x0020/c2-0x0BE8	A	！ここにいるのは\nエステだけじゃないっ！‖7c‖・次は私達の番よ！‖78‖	！여기　있는　건\n에스테뿐만이　아니야！‖7c‖・다음은　우리\n차례야！‖78‖
364	9	18	0x09A8	0x0020	0x3C48	38	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BE8	01 00 8b 00	['0x008B']	cat9/f0x0020/c2-0x0BE8	A	！ここにいるのは\nエステだけじゃないっ！‖7c‖・次はアタシ達の番だよ！‖78‖	！여기　있는　건\n에스테뿐만이　아니야！‖7c‖・다음은　우리\n차례야！‖78‖
364	9	19	0x09B0	0x0020	0x3C6E	36	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BE8	01 00 8b 00	['0x008B']	cat9/f0x0020/c2-0x0BE8	A	！ここにいるのは\nエステだけじゃないっ！‖7c‖・次は私達の番です！‖78‖	！여기　있는　건\n에스테뿐만이　아니야！‖7c‖・다음은　우리\n차례예요！‖78‖
364	9	20	0x09B8	0x0020	0x3C92	41	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BEC	01 00 6a 00	['0x006A']	cat9/f0x0020/c2-0x0BEC	A	！ブレンの動き、\n利用させてもらう！‖7c‖・照準完了！　今よ！\n[7d]！‖78‖	！브레인의\n움직임，　이용하게\n해주마！‖7c‖・조준　완료！\n지금이야！　[7d]！‖78‖
364	9	21	0x09C0	0x0020	0x3CBB	41	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BEC	01 00 6a 00	['0x006A']	cat9/f0x0020/c2-0x0BEC	A	！ブレンの動き、\n利用させてもらう！‖7c‖・照準完了！　今だ！\n[7d]！‖78‖	！브레인의\n움직임，　이용하게\n해주마！‖7c‖・조준　완료！\n지금이다！　[7d]！‖78‖
364	9	22	0x09C8	0x0020	0x3CE4	42	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BEC	01 00 6a 00	['0x006A']	cat9/f0x0020/c2-0x0BEC	A	！ブレンの動き、\n利用させてもらう！‖7c‖・照準完了！　今です！\n[7d]！‖78‖	！브레인의\n움직임，　이용하게\n해주마！‖7c‖・조준　완료！\n지금이에요！　[7d]！‖78‖
364	9	23	0x09D0	0x0020	0x3D0E	37	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BF0	03 00 00 00 01 00 02 00	['0x0000', '0x0001', '0x0002']	cat9/f0x0020/c2-0x0BF0	A	・援護するわ、ドモンさん！‖7c‖！同じ箇所を叩く、\n行くわよ！‖78‖	・원호할게，\n도몬　씨！‖7c‖！같은　곳을\n친다，　간다！‖78‖
364	9	24	0x09D8	0x0020	0x3D33	35	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BF0	03 00 00 00 01 00 02 00	['0x0000', '0x0001', '0x0002']	cat9/f0x0020/c2-0x0BF0	A	・援護するよ、ドモン！‖7c‖！同じ箇所を叩く、\n行くわよ！‖78‖	・원호할게，\n도몬！‖7c‖！같은　곳을\n친다，　간다！‖78‖
364	9	25	0x09E0	0x0020	0x3D56	37	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BF0	03 00 00 00 01 00 02 00	['0x0000', '0x0001', '0x0002']	cat9/f0x0020/c2-0x0BF0	A	・援護します、ドモンさん！‖7c‖！同じ箇所を叩く、\n行くわよ！‖78‖	・원호합니다，\n도몬　씨！‖7c‖！같은　곳을\n친다，　간다！‖78‖
364	9	26	0x09E8	0x0020	0x3D7B	28	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BF8	01 00 53 00	['0x0053']	cat9/f0x0020/c2-0x0BF8	A	・後は任せて、エイジさん！‖7c‖！この隙を突く！‖78‖	・나머진　맡겨，\n에이지　씨！‖7c‖！이　틈을\n찌른다！‖78‖
364	9	27	0x09F0	0x0020	0x3D97	27	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BF8	01 00 53 00	['0x0053']	cat9/f0x0020/c2-0x0BF8	A	・後は任せてよ、エイジ！‖7c‖！この隙を突く！‖78‖	・나머진　맡겨，\n에이지！‖7c‖！이　틈을\n찌른다！‖78‖
364	9	28	0x09F8	0x0020	0x3DB2	32	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BF8	01 00 53 00	['0x0053']	cat9/f0x0020/c2-0x0BF8	A	・後は任せてください、エイジさん！‖7c‖！この隙を突く！‖78‖	・나머진\n맡겨주세요，　에이지　씨！‖7c‖！이　틈을\n찌른다！‖78‖
364	9	29	0x0A00	0x0040	0x3DD2	43	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BFC	02 00 0b 01 0c 01	['0x010B', '0x010C']	cat9/f0x0040/c2-0x0BFC	A	・[7d]、\nダンクーガに続くわ！‖7c‖！了解・・・\nとどめはこっちで刺してあげるわ‖78‖	・[7d]，\n단쿠가에　이어서　간다！‖7c‖！알겠어・・・\n끝장은　이쪽에서　내주겠어‖78‖
364	9	30	0x0A08	0x0040	0x3DFD	43	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BFC	02 00 0b 01 0c 01	['0x010B', '0x010C']	cat9/f0x0040/c2-0x0BFC	A	・[7d]、\nダンクーガに続くよ！‖7c‖！了解・・・\nとどめはこっちで刺してあげるわ‖78‖	・[7d]，\n단쿠가에　이어서　간다！‖7c‖！알겠어・・・\n끝장은　이쪽에서　내주겠어‖78‖
364	9	31	0x0A10	0x0040	0x3E28	46	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BFC	02 00 0b 01 0c 01	['0x010B', '0x010C']	cat9/f0x0040/c2-0x0BFC	A	・[7d]さん、\nダンクーガに続きます！‖7c‖！了解・・・\nとどめはこっちで刺してあげるわ‖78‖	・[7d]\n씨，　단쿠가에　이어서\n갑니다！‖7c‖！알겠어・・・\n끝장은　이쪽에서　내주겠어‖78‖
364	9	32	0x0A18	0x0020	0x3E56	32	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0C02	01 00 c9 00	['0x00C9']	cat9/f0x0020/c2-0x0C02	A	！サガラ軍曹、\nフォーメーションを組め！‖7c‖・行くわよ！‖78‖	！사가라　중사，\n포메이션을　짜라！‖7c‖・간다！‖78‖
364	9	33	0x0A20	0x0020	0x3E76	31	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0C02	01 00 c9 00	['0x00C9']	cat9/f0x0020/c2-0x0C02	A	！サガラ軍曹、\nフォーメーションを組め！‖7c‖・行くよ！‖78‖	！사가라　중사，\n포메이션을　짜라！‖7c‖・간다！‖78‖
364	9	34	0x0A28	0x0020	0x3E95	32	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0C02	01 00 c9 00	['0x00C9']	cat9/f0x0020/c2-0x0C02	A	！サガラ軍曹、\nフォーメーションを組め！‖7c‖・行きます！‖78‖	！사가라　중사，\n포메이션을　짜라！‖7c‖・갑니다！‖78‖
364	9	35	0x0A30	0x0020	0x3EB5	42	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0C06	01 00 dd 00	['0x00DD']	cat9/f0x0020/c2-0x0C06	A	・ターゲット、\n攻撃範囲内で捕捉したわ！‖7c‖！甲児の次は\nこっちよ！‖78‖	・타겟，　공격\n범위　안에서　포착했어！‖7c‖！코우지　다음은\n이쪽이야！‖78‖
364	9	36	0x0A38	0x0020	0x3EDF	42	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0C06	01 00 dd 00	['0x00DD']	cat9/f0x0020/c2-0x0C06	A	・ターゲット、\n攻撃範囲内で捕捉したよ！‖7c‖！甲児の次は\nこっちよ！‖78‖	・타겟，　공격\n범위　안에서　포착했어！‖7c‖！코우지　다음은\n이쪽이야！‖78‖
364	9	37	0x0A40	0x0020	0x3F09	43	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0C06	01 00 dd 00	['0x00DD']	cat9/f0x0020/c2-0x0C06	A	・ターゲット、\n攻撃範囲内で捕捉しました！‖7c‖！甲児の次は\nこっちよ！‖78‖	・타겟，　공격\n범위　안에서　포착했어요！‖7c‖！코우지　다음은\n이쪽이야！‖78‖
364	9	38	0x0A48	0x0020	0x3F34	34	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0C0A	01 00 de 00	['0x00DE']	cat9/f0x0020/c2-0x0C0A	A	！援護するわよ、剣鉄也！‖7c‖・この距離なら、やれるわ！‖78‖	！원호할게，\n츠루기　테츠야！‖7c‖・이　거리라면，\n할　수　있어！‖78‖
364	9	39	0x0A50	0x0020	0x3F56	32	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0C0A	01 00 de 00	['0x00DE']	cat9/f0x0020/c2-0x0C0A	A	！援護するわよ、剣鉄也！‖7c‖・この距離、もらった！‖78‖	！원호할게，\n츠루기　테츠야！‖7c‖・이　거리，\n잡았다！‖78‖
364	9	40	0x0A58	0x0020	0x3F76	34	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0C0A	01 00 de 00	['0x00DE']	cat9/f0x0020/c2-0x0C0A	A	！援護するわよ、剣鉄也！‖7c‖・この距離なら、やれます！‖78‖	！원호할게，\n츠루기　테츠야！‖7c‖・이　거리라면，\n할　수　있어요！‖78‖
364	9	41	0x0A60	0x0020	0x3F98	39	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0C0E	01 00 14 01	['0x0114']	cat9/f0x0020/c2-0x0C0E	A	・マサトさん、\n後は私達に任せて！‖7c‖！悪いわね、獲物はもらった！‖78‖	・마사토　씨，\n나머진　우리에게　맡겨！‖7c‖！미안하네，\n사냥감은　받았다！‖78‖
364	9	42	0x0A68	0x0020	0x3FBF	40	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0C0E	01 00 14 01	['0x0114']	cat9/f0x0020/c2-0x0C0E	A	・マサト、\n後はアタシ達に任せてよ！‖7c‖！悪いわね、獲物はもらった！‖78‖	・마사토，\n나머진　우리에게　맡겨！‖7c‖！미안하네，\n사냥감은　받았다！‖78‖
364	9	43	0x0A70	0x0020	0x3FE7	43	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0C0E	01 00 14 01	['0x0114']	cat9/f0x0020/c2-0x0C0E	A	・マサトさん、\n後は私達に任せてください！‖7c‖！悪いわね、獲物はもらった！‖78‖	・마사토　씨，\n나머진　우리에게\n맡겨주세요！‖7c‖！미안하네，\n사냥감은　받았다！‖78‖
364	9	44	0x0A78	0x0040	0x4012	34	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0C12	01 00 02 01	['0x0102']	cat9/f0x0040/c2-0x0C12	A	！カティア！\nコン・バトラーの動きに合わせて！‖7c‖・了解！‖78‖	！카티아！\n컴・배틀러의　움직임에\n맞춰！‖7c‖・알겠습니다！‖78‖
364	9	45	0x0A80	0x0040	0x4034	34	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0C12	01 00 02 01	['0x0102']	cat9/f0x0040/c2-0x0C12	A	！テニア！\nコン・バトラーの動きに合わせて！‖7c‖・ＯＫ！‖78‖	！테니아！\n컴・배틀러의　움직임에\n맞춰！‖7c‖・ＯＫ！‖78‖
364	9	46	0x0A88	0x0040	0x4056	35	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0C12	01 00 02 01	['0x0102']	cat9/f0x0040/c2-0x0C12	A	！メルア！\nコン・バトラーの動きに合わせて！‖7c‖・了解です！‖78‖	！멜루아！\n컴・배틀러의　움직임에\n맞춰！‖7c‖・알겠습니다！‖78‖
364	9	47	0x0A90	0x0040	0x4079	27	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0C16	01 00 03 01	['0x0103']	cat9/f0x0040/c2-0x0C16	A	！ボルテスだけで\n終わりじゃないわよ！‖7c‖・行くわ！‖78‖	！볼테스만으로\n끝이　아니야！‖7c‖・간다！‖78‖
364	9	48	0x0A98	0x0040	0x4094	27	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0C16	01 00 03 01	['0x0103']	cat9/f0x0040/c2-0x0C16	A	！ボルテスだけで\n終わりじゃないわよ！‖7c‖・行くよ！‖78‖	！볼테스만으로\n끝이　아니야！‖7c‖・간다！‖78‖
364	9	49	0x0AA0	0x0040	0x40AF	28	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0C16	01 00 03 01	['0x0103']	cat9/f0x0040/c2-0x0C16	A	！ボルテスだけで\n終わりじゃないわよ！‖7c‖・行きます！‖78‖	！볼테스만으로\n끝이　아니야！‖7c‖・갑니다！‖78‖
364	9	50	0x0AA8	0x0020	0x40CB	35	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0C1A	02 00 34 00 35 00	['0x0034', '0x0035']	cat9/f0x0020/c2-0x0C1A	A	・アスランさんの\n影から攻撃するわ！‖7c‖！敵の死角を突けば！‖78‖	・아스란　씨의\n그림자에서　공격한다！‖7c‖！적의　사각을\n찌르면！‖78‖
364	9	51	0x0AB0	0x0020	0x40EE	33	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0C1A	02 00 34 00 35 00	['0x0034', '0x0035']	cat9/f0x0020/c2-0x0C1A	A	・アスランの\n影から攻撃するよ！‖7c‖！敵の死角を突けば！‖78‖	・아스란의\n그림자에서　공격한다！‖7c‖！적의　사각을\n찌르면！‖78‖
364	9	52	0x0AB8	0x0020	0x410F	35	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0C1A	02 00 34 00 35 00	['0x0034', '0x0035']	cat9/f0x0020/c2-0x0C1A	A	・アスランさんの\n影から攻撃します！‖7c‖！敵の死角を突けば！‖78‖	・아스란　씨의\n그림자에서　공격합니다！‖7c‖！적의　사각을\n찌르면！‖78‖
364	9	53	0x0AC0	0x0020	0x4132	26	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0C20	01 00 6b 00	['0x006B']	cat9/f0x0020/c2-0x0C20	A	・ヒメさんに続くわよ！‖7c‖！カティアまかせたわ！‖78‖	・히메　씨에\n이어서　간다！‖7c‖！카티아\n맡겼어！‖78‖
364	9	54	0x0AC8	0x0020	0x414C	23	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0C20	01 00 6b 00	['0x006B']	cat9/f0x0020/c2-0x0C20	A	・ヒメに続くよ！‖7c‖！テニアまかせたわ！‖78‖	・히메에　이어서\n간다！‖7c‖！테니아\n맡겼어！‖78‖
364	9	55	0x0AD0	0x0020	0x4163	25	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0C20	01 00 6b 00	['0x006B']	cat9/f0x0020/c2-0x0C20	A	・ヒメさんに続きます！‖7c‖！メルアまかせたわ！‖78‖	・히메　씨에\n이어서　갑니다！‖7c‖！멜루아\n맡겼어！‖78‖
364	9	56	0x0AD8	0x0020	0x417C	38	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0C24	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0C24	A	・[7d]、\n敵がボン太くんに油断している隙に！‖7c‖！今がチャンスね！‖78‖	・[7d]，\n적이　본타군에　방심한\n틈에！‖7c‖！지금이\n기회네！‖78‖
364	9	57	0x0AE0	0x0020	0x41A2	58	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0C24	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0C24	A	・[7d]、\nボン太くんがふもふも言ってて\n可愛いわよ！‖7c‖！カティア！\n今はそれどころじゃないわ、\n行くわよ！‖78‖	・[7d]，\n본타군이　후모후모거려서\n귀여워！‖7c‖！카티아！\n지금은　그럴　때가　아니야，\n간다！‖78‖
364	9	58	0x0AE8	0x0020	0x41DC	45	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0C24	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0C24	A	・ボン太くん、可愛いわ！‖7c‖！カティア・・・\n中身は、あのサガラ軍曹よ・・・‖78‖	・본타군，\n귀여워！‖7c‖！카티아・・・　안에\n탄　건，　그　사가라\n중사야・・・‖78‖
364	9	59	0x0AF0	0x0020	0x4209	53	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0C24	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0C24	A	・敵もボン太くんの\n愛くるしい仕草で隙だらけだわ！‖7c‖！カティア、\nあなたも隙だらけね・・・‖78‖	・적도　본타군의\n사랑스러운　몸짓에\n빈틈투성이야！‖7c‖！카티아，　너도\n빈틈투성이네・・・‖78‖
364	9	60	0x0AF8	0x0020	0x423E	35	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0C24	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0C24	A	・[7d]、\n敵がボン太くんに油断してるよ！‖7c‖！今がチャンスね！‖78‖	・[7d]，\n적이　본타군에　방심하고\n있어！‖7c‖！지금이\n기회네！‖78‖
364	9	61	0x0B00	0x0020	0x4261	57	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0C24	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0C24	A	・[7d]、\nボン太くんがふもふも言ってて\n可愛いよ！‖7c‖！テニア！\n今はそれどころじゃないわ、\n行くわよ！‖78‖	・[7d]，\n본타군이　후모후모거려서\n귀여워！‖7c‖！테니아！\n지금은　그럴　때가　아니야，\n간다！‖78‖
364	9	62	0x0B08	0x0020	0x429A	45	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0C24	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0C24	A	・ボン太くん、可愛いよ！‖7c‖！テニア・・・\n中身は、あのサガラ軍曹よ・・・‖78‖	・본타군，\n귀여워！‖7c‖！테니아・・・　안에\n탄　건，　그　사가라\n중사야・・・‖78‖
364	9	63	0x0B10	0x0020	0x42C7	53	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0C24	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0C24	A	・敵もボン太くんの\n愛くるしい仕草で隙だらけだよ！‖7c‖！テニア、\nあなたも隙だらけね・・・‖78‖	・적도　본타군의\n사랑스러운　몸짓에\n빈틈투성이야！‖7c‖！테니아，　너도\n빈틈투성이네・・・‖78‖
364	9	64	0x0B18	0x0020	0x42FC	38	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0C24	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0C24	A	・[7d]さん、\n敵がボン太くんに油断しています！‖7c‖！今がチャンスね！‖78‖	・[7d]\n씨，　적이　본타군에\n방심하고　있어요！‖7c‖！지금이\n기회네！‖78‖
364	9	65	0x0B20	0x0020	0x4322	59	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0C24	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0C24	A	・[7d]さん、\nボン太くんがふもふも言ってて\n可愛いです！‖7c‖！メルア！\n今はそれどころじゃないわ、\n行くわよ！‖78‖	・[7d]\n씨，　본타군이\n후모후모거려서　귀여워요！‖7c‖！멜루아！\n지금은　그럴　때가　아니야，\n간다！‖78‖
364	9	66	0x0B28	0x0020	0x435D	45	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0C24	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0C24	A	・ボン太くん、可愛いです！‖7c‖！メルア・・・\n中身は、あのサガラ軍曹よ・・・‖78‖	・본타군，\n귀여워요！‖7c‖！멜루아・・・　안에\n탄　건，　그　사가라\n중사야・・・‖78‖
364	9	67	0x0B30	0x0020	0x438A	54	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0C24	01 00 ca 00	['0x00CA']	cat9/f0x0020/c2-0x0C24	A	・敵もボン太くんの\n愛くるしい仕草で隙だらけです！‖7c‖！メルア、\nあなたも隙だらけね・・・‖78‖！！	・적도　본타군의\n사랑스러운　몸짓에\n빈틈투성이예요！‖7c‖！멜루아，　너도\n빈틈투성이네・・・‖78‖！！[ff][ff][ff][ff][ff][ff]
